uis,text,favoriteCount,created,id,replyToUID,statusSource,screenName,retweetCount,isRetweet,retweeted
81,NYC this week and @EverymanNY coffee shop is giving off those #TwinPeaks vibes @Kyle_MacLachlan https://t.co/7CBgGn3j2D,1,30/10/2019 12:50,1.18953E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",philskents,0,FALSE,FALSE
82,"RT @niels_neutron: Min sofa / my couch, pudebetr�k af/pillowcases by blvckfly @Etsy #TwinPeaks https://t.co/YeLpEL6dRS",0,30/10/2019 12:50,1.18953E+18,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Scott_Horses,1,TRUE,FALSE
83,"RT @franck_boulegue: ""Time as a traitor to Western legends... It shows its presence in the gray hairs and wrinkling faces of the old -time�",0,30/10/2019 12:50,1.18952E+18,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Scott_Horses,3,TRUE,FALSE
84,"Been rewatching s3  and instead of finding Dougie annoying, I'm finding his arc funny, sad and at times quite moving.  #TwinPeaks",0,30/10/2019 12:49,1.18952E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Clock_work_Owl,0,FALSE,FALSE
85,RT @Diadia72: Morning coffee <U+0001F5A4><U+2615><U+FE0F><U+0001F5A4>  Wish all you wonderful #TwinPeaks a damn fine Wednesday among the trees<U+0001F332><U+0001F332><U+0001F332>the art of balancing life is a�,0,30/10/2019 12:49,1.18952E+18,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Scott_Horses,7,TRUE,FALSE
86,"It only took 4 hours to explain #TwinPeaks?

https://t.co/OD17VzheRt",1,30/10/2019 12:37,1.18952E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",michaeljscully,0,FALSE,FALSE
87,RT @Diadia72: Morning coffee <U+0001F5A4><U+2615><U+FE0F><U+0001F5A4>  Wish all you wonderful #TwinPeaks a damn fine Wednesday among the trees<U+0001F332><U+0001F332><U+0001F332>the art of balancing life is a�,0,30/10/2019 12:32,1.18952E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",leftarmisme,7,TRUE,FALSE
88,RT @Creterman: @itscarrierozar We all killed Laura Palmer! #TwinPeaks,0,30/10/2019 12:27,1.18952E+18,NA,"<a href=""http://www.placeholder.com"" rel=""nofollow"">Twin Peaks bot news</a>",TwinPeaksBotNew,1,TRUE,FALSE
89,@ArtIntoHistory FBI Sharpshooting @stateofmalone <U+0001F602>#TwinPeaks,2,30/10/2019 12:24,1.18952E+18,1.12941E+18,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Twin_Petes,0,FALSE,FALSE
90,@itscarrierozar We all killed Laura Palmer! #TwinPeaks,1,30/10/2019 12:20,1.18952E+18,17767638,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Creterman,1,FALSE,FALSE
91,"RT @TheBicksPod: Flight from Edmonton to London: $1200pp

Tickets to a play at Shakespeare�s Globe: �35pp

Getting to return to our #TwinPe�",0,30/10/2019 12:12,1.18952E+18,NA,"<a href=""http://www.placeholder.com"" rel=""nofollow"">Twin Peaks bot news</a>",TwinPeaksBotNew,5,TRUE,FALSE
92,"RT @TheDoubleRClub: We RReturn to @BGWMC with THE  DOUBLE R CLUB on November 21st!

Tickets now on sale!

But now a look back at the #RRClu�",0,30/10/2019 12:11,1.18952E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",CourtenayCal,3,TRUE,FALSE
93,"RT @TheBicksPod: Flight from Edmonton to London: $1200pp

Tickets to a play at Shakespeare�s Globe: �35pp

Getting to return to our #TwinPe�",0,30/10/2019 12:07,1.18951E+18,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",LostInTheMovies,5,TRUE,FALSE
94,"RT @TheDoubleRClub: We RReturn to @BGWMC with THE  DOUBLE R CLUB on November 21st!

Tickets now on sale!

But now a look back at the #RRClu�",0,30/10/2019 12:06,1.18951E+18,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",SoFuckinSuave,3,TRUE,FALSE
95,A photo of Dale Cooper from Twin Peaks every hour. #twinpeaks https://t.co/vl3xx2Nepj,2,30/10/2019 12:00,1.18951E+18,NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>",DaleCooperHour,0,FALSE,FALSE
96,"RT @RinaldoZoontjes: Good Morning, Good People!!! Happy Twin Peaks Wednesday Everyone!!! Have a Great Day!!! <U+0001F44D><U+0001F3FB> #TwinPeaks #ShellyJohnson #�",0,30/10/2019 11:59,1.18951E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",D666Nicole,9,TRUE,FALSE
97,"RT @TheDoubleRClub: We RReturn to @BGWMC with THE  DOUBLE R CLUB on November 21st!

Tickets now on sale!

But now a look back at the #RRClu�",0,30/10/2019 11:57,1.18951E+18,NA,"<a href=""http://www.placeholder.com"" rel=""nofollow"">Twin Peaks bot news</a>",TwinPeaksBotNew,3,TRUE,FALSE
98,RT @DinDonDan93: I'm rewatching #TwinPeaks and @madchenamick ...you are always stunning! I drew this sketch <U+2764><U+FE0F> https://t.co/i5JGEZsSRl,0,30/10/2019 11:57,1.18951E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",dale_coop,6,TRUE,FALSE
99,"We RReturn to @BGWMC with THE  DOUBLE R CLUB on November 21st!

Tickets now on sale!

But now a look back at the� https://t.co/A2prX3IL1j",1,30/10/2019 11:56,1.18951E+18,NA,"<a href=""https://smartpostapp.com"" rel=""nofollow"">Smart Post App</a>",TheDoubleRClub,3,FALSE,FALSE
100,RT @tommclaren1: Mrs. Palmer is warning me to watch out for Bob on Halloween.  A priceless Twin Peaks / David Lynch photo op w/amazing actr�,0,30/10/2019 11:46,1.18951E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",sc_mo,10,TRUE,FALSE
101,"RT @RinaldoZoontjes: Good Morning, Good People!!! Happy Twin Peaks Wednesday Everyone!!! Have a Great Day!!! <U+0001F44D><U+0001F3FB> #TwinPeaks #ShellyJohnson #�",0,30/10/2019 11:44,1.18951E+18,NA,"<a href=""https://script.google.com/macros/s/AKfycbx4vGUVr8-ffs5hEehcDk9bs6qgNF12LQGYA-DNXR98KM8VKVBF/exec?v1"" rel=""nofollow"">GDTron RT 2</a>",GDAutoArt,9,TRUE,FALSE
102,@jimatdeltaco ... look what @Showtime did for #TwinPeaks two years ago. I think that could be a potential new home.� https://t.co/nW3ZiHnkao,0,30/10/2019 11:44,1.18951E+18,157898189,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",reddirtreportOK,0,FALSE,FALSE
103,"RT @RinaldoZoontjes: Good Morning, Good People!!! Happy Twin Peaks Wednesday Everyone!!! Have a Great Day!!! <U+0001F44D><U+0001F3FB> #TwinPeaks #ShellyJohnson #�",0,30/10/2019 11:42,1.18951E+18,NA,"<a href=""http://www.placeholder.com"" rel=""nofollow"">Twin Peaks bot news</a>",TwinPeaksBotNew,9,TRUE,FALSE
104,"RT @RinaldoZoontjes: Good Morning, Good People!!! Happy Twin Peaks Wednesday Everyone!!! Have a Great Day!!! <U+0001F44D><U+0001F3FB> #TwinPeaks #ShellyJohnson #�",0,30/10/2019 11:32,1.18951E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",leftarmisme,9,TRUE,FALSE
105,"RT @RinaldoZoontjes: Good Morning, Good People!!! Happy Twin Peaks Wednesday Everyone!!! Have a Great Day!!! <U+0001F44D><U+0001F3FB> #TwinPeaks #ShellyJohnson #�",0,30/10/2019 11:30,1.1895E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Diadia72,9,TRUE,FALSE
106,RT @DaleCooperHour: A photo of Dale Cooper from Twin Peaks every hour. #twinpeaks https://t.co/wIZafQSjfV,0,30/10/2019 11:12,1.1895E+18,NA,"<a href=""http://www.placeholder.com"" rel=""nofollow"">Twin Peaks bot news</a>",TwinPeaksBotNew,1,TRUE,FALSE
107,RT @SHO_PR: Massive congrats to our friend and beloved #TwinPeaks maestro @DAVID_LYNCH! https://t.co/hDGsnXmLgy,0,30/10/2019 11:11,1.1895E+18,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",ValentiSergio,19,TRUE,FALSE
108,A photo of Dale Cooper from Twin Peaks every hour. #twinpeaks https://t.co/wIZafQSjfV,3,30/10/2019 11:01,1.1895E+18,NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>",DaleCooperHour,1,FALSE,FALSE
109,"On this day in 2007, Twin Peaks: The Definitive Gold Box Edition was released on DVD #TwinPeaks #ThisDayInTwinPeaks https://t.co/rr9kL1Rv0B",13,30/10/2019 11:01,1.1895E+18,NA,"<a href=""http://www.twinpeaksday.org"" rel=""nofollow"">PeaksCalendar</a>",PeaksCalendar,0,FALSE,FALSE
110,"On this day in 2007, the Twin Peaks Music: Season Two Music and More soundtrack was released #TwinPeaks� https://t.co/0WOJkB3I4K",13,30/10/2019 11:00,1.1895E+18,NA,"<a href=""http://www.twinpeaksday.org"" rel=""nofollow"">PeaksCalendar</a>",PeaksCalendar,0,FALSE,FALSE
111,"RT @PeaksCalendar: On this day in 1940, Margaret Coulson Lanterman was born #TwinPeaks #ThisDayInTwinPeaks https://t.co/H15D9T47iN",0,30/10/2019 10:58,1.1895E+18,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",JKDun32,17,TRUE,FALSE
112,"<U+041B><U+0438><U+043D><U+0447> <U+043D><U+0435><U+0434><U+0430><U+0432><U+043D><U+043E> <U+043F><U+043E><U+043B><U+0443><U+0447><U+0438><U+043B> <U+041E><U+0441><U+043A><U+0430><U+0440>!
#TwinPeaks https://t.co/gu4a4gONeI",1,30/10/2019 10:38,1.18949E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",AnnsError,0,FALSE,FALSE
113,"RT @Mauswohndesign: TWIN PEAKS -DOUGHNUT DISTURB
#mauswohn #twinpeaks #film #movie #series #poster #art #kunst #findyourthing #sale #blackf�",0,30/10/2019 10:27,1.18949E+18,NA,"<a href=""http://www.placeholder.com"" rel=""nofollow"">Twin Peaks bot news</a>",TwinPeaksBotNew,1,TRUE,FALSE
114,RT @DaleCooperHour: A photo of Dale Cooper from Twin Peaks every hour. #twinpeaks https://t.co/4Gy9QZ6nKJ,0,30/10/2019 10:12,1.18949E+18,NA,"<a href=""http://www.placeholder.com"" rel=""nofollow"">Twin Peaks bot news</a>",TwinPeaksBotNew,1,TRUE,FALSE
115,"TWIN PEAKS -DOUGHNUT DISTURB
#mauswohn #twinpeaks #film #movie #series #poster #art #kunst #findyourthing #sale� https://t.co/MwvYlwcgVh",0,30/10/2019 10:02,1.18948E+18,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Mauswohndesign,1,FALSE,FALSE
116,A photo of Dale Cooper from Twin Peaks every hour. #twinpeaks https://t.co/4Gy9QZ6nKJ,2,30/10/2019 10:00,1.18948E+18,NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>",DaleCooperHour,1,FALSE,FALSE
117,"My latest, and on my favorite filmmaker, too!
@DAVID_LYNCH
 #AcademyAwards
#BlueVelvet #TwinPeaks #LostHighway� https://t.co/LGyZXK4Pve",0,30/10/2019 09:51,1.18948E+18,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",BillyJStratton,0,FALSE,FALSE
118,"RT @TwinPeaks_ITA: @therealraywise
@SystogFilm
#TwinPeaks
Young and old  #LelandPalmer ...
Same Bob's  look !!!  <U+0001F44D> https://t.co/ho9AMBHgw4",0,30/10/2019 09:42,1.18948E+18,NA,"<a href=""http://www.placeholder.com"" rel=""nofollow"">Twin Peaks bot news</a>",TwinPeaksBotNew,2,TRUE,FALSE
119,RT @SHO_PR: Massive congrats to our friend and beloved #TwinPeaks maestro @DAVID_LYNCH! https://t.co/hDGsnXmLgy,0,30/10/2019 09:38,1.18948E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",BirdyMoNg,19,TRUE,FALSE
120,"RT @TwinPeaks_ITA: @therealraywise
@SystogFilm
#TwinPeaks
Young and old  #LelandPalmer ...
Same Bob's  look !!!  <U+0001F44D> https://t.co/ho9AMBHgw4",0,30/10/2019 09:36,1.18948E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",SystogFilm,2,TRUE,FALSE
121,"Good Morning, Good People!!! Happy Twin Peaks Wednesday Everyone!!! Have a Great Day!!! <U+0001F44D><U+0001F3FB> #TwinPeaks� https://t.co/yUzkq30Aqm",21,30/10/2019 09:30,1.18947E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RinaldoZoontjes,9,FALSE,FALSE
122,RT @Kyle_MacLachlan: A majestic trip down memory lane this weekend. #TwinPeaks #DouglasFirs https://t.co/Ola0VyHLJy,0,30/10/2019 09:29,1.18947E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RichardLeBon8,563,TRUE,FALSE
123,RT @tommclaren1: Mrs. Palmer is warning me to watch out for Bob on Halloween.  A priceless Twin Peaks / David Lynch photo op w/amazing actr�,0,30/10/2019 09:28,1.18947E+18,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",lynchiano,10,TRUE,FALSE
124,"RT @lostdogs20: I love this picture <U+2764><U+FE0F><U+2764><U+FE0F> 
#Repost @theacademy
� � � � � �
@LauraDern Isabella Rossellini. @Kyle_MacLachlan. #HonoraryOscars�",0,30/10/2019 09:12,1.18947E+18,NA,"<a href=""http://www.placeholder.com"" rel=""nofollow"">Twin Peaks bot news</a>",TwinPeaksBotNew,2,TRUE,FALSE
125,RT @DinDonDan93: I'm rewatching #TwinPeaks and @madchenamick ...you are always stunning! I drew this sketch <U+2764><U+FE0F> https://t.co/i5JGEZsSRl,0,30/10/2019 09:05,1.18947E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",EatUrVegetaBRO,6,TRUE,FALSE
126,"RT @lostdogs20: I love this picture <U+2764><U+FE0F><U+2764><U+FE0F> 
#Repost @theacademy
� � � � � �
@LauraDern Isabella Rossellini. @Kyle_MacLachlan. #HonoraryOscars�",0,30/10/2019 09:02,1.18947E+18,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",PasquinoSalento,2,TRUE,FALSE
127,"RT @franck_boulegue: ""Time as a traitor to Western legends... It shows its presence in the gray hairs and wrinkling faces of the old -time�",0,30/10/2019 09:02,1.18947E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",427_Stanley,3,TRUE,FALSE
128,RT @eliredman: #TwinPeaks https://t.co/3co7Yo3aGA,0,30/10/2019 09:01,1.18947E+18,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",PasquinoSalento,1,TRUE,FALSE
129,RT @eliredman: #TwinPeaks #FWWM https://t.co/9PVOUIdPfJ,0,30/10/2019 09:00,1.18947E+18,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",PasquinoSalento,2,TRUE,FALSE
130,"Oh be still my little shipper�s heart, but we were robbed of this in s3. TAKE ANOTHER LOOK, SONNY, IT�S GONNA HAPPE� https://t.co/BM34l21WrS",0,30/10/2019 09:00,1.18947E+18,NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",Apollostowel,0,FALSE,FALSE
131,"RT @franck_boulegue: ""Time as a traitor to Western legends... It shows its presence in the gray hairs and wrinkling faces of the old -time�",0,30/10/2019 09:00,1.18947E+18,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",PasquinoSalento,3,TRUE,FALSE
132,A photo of Dale Cooper from Twin Peaks every hour. #twinpeaks https://t.co/f7tXKVNtyF,1,30/10/2019 09:00,1.18947E+18,NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>",DaleCooperHour,0,FALSE,FALSE
133,"RT @RoyZemach: @LuciferRegrets #WednesdayWindom <U+0001F44D>

#TwinPeaks https://t.co/MVIATs5fae",0,30/10/2019 08:57,1.18947E+18,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",PasquinoSalento,2,TRUE,FALSE
134,"RT @ThePeaceFund: RT combatradio: Want to party with this dude -#TheFlash from #JusticeLeagueAction -along with talent from #Supernatural,�",0,30/10/2019 08:54,1.18947E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",CheckinaCoulib2,2,TRUE,FALSE
135,"RT @combatradio: Want to party with this dude -#Batman (aka @RogerCraigSmith from #BaymanUnlimited along w/talent from #Supernatural, #Guns�",0,30/10/2019 08:54,1.18947E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",CheckinaCoulib2,3,TRUE,FALSE
136,"""Time as a traitor to Western legends... It shows its presence in the gray hairs and wrinkling faces of the old -ti� https://t.co/4Sl565i9Nf",7,30/10/2019 08:46,1.18946E+18,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",franck_boulegue,3,FALSE,FALSE
137,"RT @RoyZemach: @LuciferRegrets #WednesdayWindom <U+0001F44D>

#TwinPeaks https://t.co/MVIATs5fae",0,30/10/2019 08:16,1.18946E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",LuciferRegrets,2,TRUE,FALSE
138,RT @LuciferRegrets: Have a happy #WindomEarle Wednesday folks...he really does deserve to have his own day #TwinPeaks <U+0001F499> https://t.co/TRbPfe�,0,30/10/2019 08:15,1.18946E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Diadia72,3,TRUE,FALSE
139,RT @DaleCooperHour: A photo of Dale Cooper from Twin Peaks every hour. #twinpeaks https://t.co/Tn4PWrXtef,0,30/10/2019 08:12,1.18946E+18,NA,"<a href=""http://www.placeholder.com"" rel=""nofollow"">Twin Peaks bot news</a>",TwinPeaksBotNew,1,TRUE,FALSE
140,"@LuciferRegrets #WednesdayWindom <U+0001F44D>

#TwinPeaks https://t.co/MVIATs5fae",4,30/10/2019 08:12,1.18945E+18,8.47105E+17,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",RoyZemach,2,FALSE,FALSE
141,RT @LuciferRegrets: Have a happy #WindomEarle Wednesday folks...he really does deserve to have his own day #TwinPeaks <U+0001F499> https://t.co/TRbPfe�,0,30/10/2019 08:04,1.18945E+18,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",PasquinoSalento,3,TRUE,FALSE
142,"ria eht ni cisum syawla s'ereht dna ,gnos ytterp a gnis sdrib eht ,morf er'ew erehW https://t.co/AQJ4gaOdxU� https://t.co/7jOKpXDYHR",1,30/10/2019 08:03,1.18945E+18,NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>",MorbitoriumUK,0,FALSE,FALSE
143,RT @TwinPeaksArchve: <U+2764><U+FE0F> #TwinPeaks #Rittenhouse https://t.co/O4R2PKUuWN,0,30/10/2019 08:03,1.18945E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",evilrobotbill,3,TRUE,FALSE
144,A photo of Dale Cooper from Twin Peaks every hour. #twinpeaks https://t.co/Tn4PWrXtef,2,30/10/2019 08:00,1.18945E+18,NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>",DaleCooperHour,1,FALSE,FALSE
145,Have a happy #WindomEarle Wednesday folks...he really does deserve to have his own day #TwinPeaks <U+0001F499> https://t.co/TRbPfe5OrN,9,30/10/2019 07:58,1.18945E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",LuciferRegrets,3,FALSE,FALSE
146,RT @Diadia72: Morning coffee <U+0001F5A4><U+2615><U+FE0F><U+0001F5A4>  Wish all you wonderful #TwinPeaks a damn fine Wednesday among the trees<U+0001F332><U+0001F332><U+0001F332>the art of balancing life is a�,0,30/10/2019 07:57,1.18945E+18,NA,"<a href=""http://www.placeholder.com"" rel=""nofollow"">Twin Peaks bot news</a>",TwinPeaksBotNew,7,TRUE,FALSE
147,RT @spudnikisonline: ITS MY BORTHDAY!!!! #twinpeaksreference #birthday #twinpeaks #cutiesaturday https://t.co/chwXSSxq64,0,30/10/2019 07:54,1.18945E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Vadvii,2,TRUE,FALSE
148,RT @Diadia72: Morning coffee <U+0001F5A4><U+2615><U+FE0F><U+0001F5A4>  Wish all you wonderful #TwinPeaks a damn fine Wednesday among the trees<U+0001F332><U+0001F332><U+0001F332>the art of balancing life is a�,0,30/10/2019 07:42,1.18945E+18,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",DianeK23502279,7,TRUE,FALSE
149,RT @mintplusplus: Kick off the morning with some Angelo Badalamenti to get in that #TWINPEAKS MOOD�and then MAKE A PLEDGE on our Kickstarte�,0,30/10/2019 07:42,1.18945E+18,NA,"<a href=""http://www.placeholder.com"" rel=""nofollow"">Twin Peaks bot news</a>",TwinPeaksBotNew,3,TRUE,FALSE
150,RT @Diadia72: Morning coffee <U+0001F5A4><U+2615><U+FE0F><U+0001F5A4>  Wish all you wonderful #TwinPeaks a damn fine Wednesday among the trees<U+0001F332><U+0001F332><U+0001F332>the art of balancing life is a�,0,30/10/2019 07:41,1.18945E+18,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",PasquinoSalento,7,TRUE,FALSE
151,RT @mintplusplus: Kick off the morning with some Angelo Badalamenti to get in that #TWINPEAKS MOOD�and then MAKE A PLEDGE on our Kickstarte�,0,30/10/2019 07:33,1.18945E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",vinylqueue,3,TRUE,FALSE
152,RT @SHO_PR: Massive congrats to our friend and beloved #TwinPeaks maestro @DAVID_LYNCH! https://t.co/hDGsnXmLgy,0,30/10/2019 07:31,1.18944E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",doehoof,19,TRUE,FALSE
153,"It is happening again...

https://t.co/IhqUIc8WJs

#twinpeaks #london #lynchian #rrclub #est2009 https://t.co/YGMQynVT1O",2,30/10/2019 07:21,1.18944E+18,NA,"<a href=""https://smartpostapp.com"" rel=""nofollow"">Smart Post App</a>",TheDoubleRClub,0,FALSE,FALSE
154,RT @DaleCooperHour: A photo of Dale Cooper from Twin Peaks every hour. #twinpeaks https://t.co/7nEZCjRnoE,0,30/10/2019 07:12,1.18944E+18,NA,"<a href=""http://www.placeholder.com"" rel=""nofollow"">Twin Peaks bot news</a>",TwinPeaksBotNew,1,TRUE,FALSE
155,RT @Diadia72: Morning coffee <U+0001F5A4><U+2615><U+FE0F><U+0001F5A4>  Wish all you wonderful #TwinPeaks a damn fine Wednesday among the trees<U+0001F332><U+0001F332><U+0001F332>the art of balancing life is a�,0,30/10/2019 07:04,1.18944E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",LuciferRegrets,7,TRUE,FALSE
