"","Episode","word","sentiment"
"913",NA,"comfortably","positive"
"914",NA,"comforting","positive"
"915",NA,"comfy","positive"
"916",NA,"comical","negative"
"917",NA,"commend","positive"
"918",NA,"commendable","positive"
"919",NA,"commendably","positive"
"920",NA,"commiserate","negative"
"921",NA,"commitment","positive"
"922",NA,"commodious","positive"
"923",NA,"commonplace","negative"
"924",NA,"commotion","negative"
"925",NA,"commotions","negative"
"926",NA,"compact","positive"
"927",NA,"compactly","positive"
"928",NA,"compassion","positive"
"929",NA,"compassionate","positive"
"930",NA,"compatible","positive"
"931",NA,"competitive","positive"
"932",NA,"complacent","negative"
"933",NA,"complain","negative"
"934",NA,"complained","negative"
"935",NA,"complaining","negative"
"936",NA,"complains","negative"
"937",NA,"complaint","negative"
"938",NA,"complaints","negative"
"939",NA,"complement","positive"
"940",NA,"complementary","positive"
"941",NA,"complemented","positive"
"942",NA,"complements","positive"
"943",NA,"complex","negative"
"944",NA,"compliant","positive"
"945",NA,"complicated","negative"
"946",NA,"complication","negative"
"947",NA,"complicit","negative"
"948",NA,"compliment","positive"
"949",NA,"complimentary","positive"
"950",NA,"comprehensive","positive"
"951",NA,"compulsion","negative"
"952",NA,"compulsive","negative"
"953",NA,"concede","negative"
"954",NA,"conceded","negative"
"955",NA,"conceit","negative"
"956",NA,"conceited","negative"
"957",NA,"concen","negative"
"958",NA,"concens","negative"
"959",NA,"concern","negative"
"960",NA,"concerned","negative"
"961",NA,"concerns","negative"
"962",NA,"concession","negative"
"963",NA,"concessions","negative"
"964",NA,"conciliate","positive"
"965",NA,"conciliatory","positive"
"966",NA,"concise","positive"
"967",NA,"condemn","negative"
"968",NA,"condemnable","negative"
"969",NA,"condemnation","negative"
"970",NA,"condemned","negative"
"971",NA,"condemns","negative"
"972",NA,"condescend","negative"
"973",NA,"condescending","negative"
"974",NA,"condescendingly","negative"
"975",NA,"condescension","negative"
"976",NA,"confess","negative"
"977",NA,"confession","negative"
"978",NA,"confessions","negative"
"979",NA,"confidence","positive"
"980",NA,"confident","positive"
"981",NA,"confined","negative"
"982",NA,"conflict","negative"
"983",NA,"conflicted","negative"
"984",NA,"conflicting","negative"
"985",NA,"conflicts","negative"
"986",NA,"confound","negative"
"987",NA,"confounded","negative"
"988",NA,"confounding","negative"
"989",NA,"confront","negative"
"990",NA,"confrontation","negative"
"991",NA,"confrontational","negative"
"992",NA,"confuse","negative"
"993",NA,"confused","negative"
"994",NA,"confuses","negative"
"995",NA,"confusing","negative"
"996",NA,"confusion","negative"
"997",NA,"confusions","negative"
"998",NA,"congenial","positive"
"999",NA,"congested","negative"
"1000",NA,"congestion","negative"
"1001",NA,"congratulate","positive"
"1002",NA,"congratulation","positive"
"1003",NA,"congratulations","positive"
"1004",NA,"congratulatory","positive"
"1005",NA,"cons","negative"
"1006",NA,"conscientious","positive"
"1007",NA,"conscons","negative"
"1008",NA,"conservative","negative"
"1009",NA,"considerate","positive"
"1010",NA,"consistent","positive"
"1011",NA,"consistently","positive"
"1012",NA,"conspicuous","negative"
"1013",NA,"conspicuously","negative"
"1014",NA,"conspiracies","negative"
"1015",NA,"conspiracy","negative"
"1016",NA,"conspirator","negative"
"1017",NA,"conspiratorial","negative"
"1018",NA,"conspire","negative"
"1019",NA,"consternation","negative"
"1020",NA,"constructive","positive"
"1021",NA,"consummate","positive"
"1022",NA,"contagious","negative"
"1023",NA,"contaminate","negative"
"1024",NA,"contaminated","negative"
"1025",NA,"contaminates","negative"
"1026",NA,"contaminating","negative"
"1027",NA,"contamination","negative"
"1028",NA,"contempt","negative"
"1029",NA,"contemptible","negative"
"1030",NA,"contemptuous","negative"
"1031",NA,"contemptuously","negative"
"1032",NA,"contend","negative"
"1033",NA,"contention","negative"
"1034",NA,"contentious","negative"
"1035",NA,"contentment","positive"
"1036",NA,"continuity","positive"
"1037",NA,"contort","negative"
"1038",NA,"contortions","negative"
"1039",NA,"contradict","negative"
"1040",NA,"contradiction","negative"
"1041",NA,"contradictory","negative"
"1042",NA,"contrariness","negative"
"1043",NA,"contrasty","positive"
"1044",NA,"contravene","negative"
"1045",NA,"contribution","positive"
"1046",NA,"contrive","negative"
"1047",NA,"contrived","negative"
"1048",NA,"controversial","negative"
"1049",NA,"controversy","negative"
"1050",NA,"convenience","positive"
"1051",NA,"convenient","positive"
"1052",NA,"conveniently","positive"
"1053",NA,"convience","positive"
"1054",NA,"convienient","positive"
"1055",NA,"convient","positive"
"1056",NA,"convincing","positive"
"1057",NA,"convincingly","positive"
"1058",NA,"convoluted","negative"
"1059",NA,"cool","positive"
"1060",NA,"coolest","positive"
"1061",NA,"cooperative","positive"
"1062",NA,"cooperatively","positive"
"1063",NA,"cornerstone","positive"
"1064",NA,"correct","positive"
"1065",NA,"correctly","positive"
"1066",NA,"corrode","negative"
"1067",NA,"corrosion","negative"
"1068",NA,"corrosions","negative"
"1069",NA,"corrosive","negative"
"1070",NA,"corrupt","negative"
"1071",NA,"corrupted","negative"
"1072",NA,"corrupting","negative"
"1073",NA,"corruption","negative"
"1074",NA,"corrupts","negative"
"1075",NA,"corruptted","negative"
"1076",NA,"cost-effective","positive"
"1077",NA,"cost-saving","positive"
"1078",NA,"costlier","negative"
"1079",NA,"costly","negative"
"1080",NA,"counter-attack","positive"
"1081",NA,"counter-attacks","positive"
"1082",NA,"counter-productive","negative"
"1083",NA,"counterproductive","negative"
"1084",NA,"coupists","negative"
"1085",NA,"courage","positive"
"1086",NA,"courageous","positive"
"1087",NA,"courageously","positive"
"1088",NA,"courageousness","positive"
"1089","s1e6","courteous","positive"
"1090",NA,"courtly","positive"
"1091",NA,"covenant","positive"
"1092",NA,"covetous","negative"
"1093",NA,"coward","negative"
"1094",NA,"cowardly","negative"
"1095",NA,"cozy","positive"
"1096",NA,"crabby","negative"
"1097",NA,"crack","negative"
"1098",NA,"cracked","negative"
"1099",NA,"cracks","negative"
"1100",NA,"craftily","negative"
"1101",NA,"craftly","negative"
"1102",NA,"crafty","negative"
"1103",NA,"cramp","negative"
"1104",NA,"cramped","negative"
"1105",NA,"cramping","negative"
"1106",NA,"cranky","negative"
"1107",NA,"crap","negative"
"1108",NA,"crappy","negative"
"1109",NA,"craps","negative"
"1110",NA,"crash","negative"
"1111",NA,"crashed","negative"
"1112",NA,"crashes","negative"
"1113",NA,"crashing","negative"
"1114",NA,"crass","negative"
"1115",NA,"craven","negative"
"1116",NA,"cravenly","negative"
"1117",NA,"craze","negative"
"1118",NA,"crazily","negative"
"1119",NA,"craziness","negative"
"1120",NA,"crazy","negative"
"1121",NA,"creak","negative"
"1122",NA,"creaking","negative"
"1123",NA,"creaks","negative"
"1124",NA,"creative","positive"
"1125",NA,"credence","positive"
"1126",NA,"credible","positive"
"1127",NA,"credulous","negative"
"1128",NA,"creep","negative"
"1129",NA,"creeping","negative"
"1130",NA,"creeps","negative"
"1131",NA,"creepy","negative"
"1132",NA,"crept","negative"
"1133",NA,"crime","negative"
"1134",NA,"criminal","negative"
"1135",NA,"cringe","negative"
"1136",NA,"cringed","negative"
"1137",NA,"cringes","negative"
"1138",NA,"cripple","negative"
"1139",NA,"crippled","negative"
"1140",NA,"cripples","negative"
"1141",NA,"crippling","negative"
"1142",NA,"crisis","negative"
"1143",NA,"crisp","positive"
"1144",NA,"crisper","positive"
"1145",NA,"critic","negative"
"1146",NA,"critical","negative"
"1147",NA,"criticism","negative"
"1148",NA,"criticisms","negative"
"1149",NA,"criticize","negative"
"1150",NA,"criticized","negative"
"1151",NA,"criticizing","negative"
"1152",NA,"critics","negative"
"1153",NA,"cronyism","negative"
"1154",NA,"crook","negative"
"1155",NA,"crooked","negative"
"1156",NA,"crooks","negative"
"1157",NA,"crowded","negative"
"1158",NA,"crowdedness","negative"
"1159",NA,"crude","negative"
"1160",NA,"cruel","negative"
"1161",NA,"crueler","negative"
"1162",NA,"cruelest","negative"
"1163",NA,"cruelly","negative"
"1164",NA,"cruelness","negative"
"1165",NA,"cruelties","negative"
"1166",NA,"cruelty","negative"
"1167",NA,"crumble","negative"
"1168",NA,"crumbling","negative"
"1169",NA,"crummy","negative"
"1170",NA,"crumple","negative"
"1171",NA,"crumpled","negative"
"1172",NA,"crumples","negative"
"1173",NA,"crush","negative"
"1174",NA,"crushed","negative"
"1175",NA,"crushing","negative"
"1176",NA,"cry","negative"
"1177",NA,"culpable","negative"
"1178",NA,"culprit","negative"
"1179",NA,"cumbersome","negative"
"1180",NA,"cunt","negative"
"1181",NA,"cunts","negative"
"1182",NA,"cuplrit","negative"
"1183",NA,"cure","positive"
"1184",NA,"cure-all","positive"
"1185",NA,"curse","negative"
"1186",NA,"cursed","negative"
"1187",NA,"curses","negative"
"1188",NA,"curt","negative"
"1189",NA,"cushy","positive"
"1190",NA,"cuss","negative"
"1191",NA,"cussed","negative"
"1192",NA,"cute","positive"
"1193",NA,"cuteness","positive"
"1194",NA,"cutthroat","negative"
"1195",NA,"cynical","negative"
"1196",NA,"cynicism","negative"
"1197",NA,"d*mn","negative"
"1198",NA,"damage","negative"
"1199",NA,"damaged","negative"
"1200",NA,"damages","negative"
"1201",NA,"damaging","negative"
"1202",NA,"damn","negative"
"1203",NA,"damnable","negative"
"1204",NA,"damnably","negative"
"1205",NA,"damnation","negative"
"1206",NA,"damned","negative"
"1207",NA,"damning","negative"
"1208",NA,"damper","negative"
"1209",NA,"danger","negative"
"1210",NA,"dangerous","negative"
"1211",NA,"dangerousness","negative"
"1212",NA,"danke","positive"
"1213",NA,"danken","positive"
"1214",NA,"daring","positive"
"1215",NA,"daringly","positive"
"1216",NA,"dark","negative"
"1217",NA,"darken","negative"
"1218",NA,"darkened","negative"
"1219",NA,"darker","negative"
"1220",NA,"darkness","negative"
"1221","s1e5","darling","positive"
"1222",NA,"dashing","positive"
"1223",NA,"dastard","negative"
"1224",NA,"dastardly","negative"
"1225",NA,"daunt","negative"
"1226",NA,"daunting","negative"
"1227",NA,"dauntingly","negative"
"1228",NA,"dauntless","positive"
"1229",NA,"dawdle","negative"
"1230",NA,"dawn","positive"
"1231",NA,"daze","negative"
"1232",NA,"dazed","negative"
"1233",NA,"dazzle","positive"
"1234",NA,"dazzled","positive"
"1235",NA,"dazzling","positive"
"1236",NA,"dead","negative"
"1237",NA,"dead-cheap","positive"
"1238",NA,"dead-on","positive"
"1239",NA,"deadbeat","negative"
"1240",NA,"deadlock","negative"
"1241",NA,"deadly","negative"
"1242",NA,"deadweight","negative"
"1243",NA,"deaf","negative"
"1244",NA,"dearth","negative"
"1245",NA,"death","negative"
"1246",NA,"debacle","negative"
"1247",NA,"debase","negative"
"1248",NA,"debasement","negative"
"1249",NA,"debaser","negative"
"1250",NA,"debatable","negative"
"1251",NA,"debauch","negative"
"1252",NA,"debaucher","negative"
"1253",NA,"debauchery","negative"
"1254",NA,"debilitate","negative"
"1255",NA,"debilitating","negative"
"1256",NA,"debility","negative"
"1257",NA,"debt","negative"
"1258",NA,"debts","negative"
"1259",NA,"decadence","negative"
"1260",NA,"decadent","negative"
"1261",NA,"decay","negative"
"1262",NA,"decayed","negative"
"1263",NA,"deceit","negative"
"1264",NA,"deceitful","negative"
"1265",NA,"deceitfully","negative"
"1266",NA,"deceitfulness","negative"
"1267",NA,"deceive","negative"
"1268",NA,"deceiver","negative"
"1269",NA,"deceivers","negative"
"1270",NA,"deceiving","negative"
"1271",NA,"decency","positive"
"1272",NA,"decent","positive"
"1273",NA,"deception","negative"
"1274",NA,"deceptive","negative"
"1275",NA,"deceptively","negative"
"1276",NA,"decisive","positive"
"1277",NA,"decisiveness","positive"
"1278",NA,"declaim","negative"
"1279",NA,"decline","negative"
"1280",NA,"declines","negative"
"1281",NA,"declining","negative"
"1282",NA,"decrement","negative"
"1283",NA,"decrepit","negative"
"1284",NA,"decrepitude","negative"
"1285",NA,"decry","negative"
"1286",NA,"dedicated","positive"
"1287",NA,"defamation","negative"
"1288",NA,"defamations","negative"
"1289",NA,"defamatory","negative"
"1290",NA,"defame","negative"
"1291",NA,"defeat","positive"
"1292",NA,"defeated","positive"
"1293",NA,"defeating","positive"
"1294",NA,"defeats","positive"
"1295",NA,"defect","negative"
"1296",NA,"defective","negative"
"1297",NA,"defects","negative"
"1298",NA,"defender","positive"
"1299",NA,"defensive","negative"
"1300",NA,"deference","positive"
"1301",NA,"defiance","negative"
"1302",NA,"defiant","negative"
"1303",NA,"defiantly","negative"
"1304",NA,"deficiencies","negative"
"1305",NA,"deficiency","negative"
"1306",NA,"deficient","negative"
"1307",NA,"defile","negative"
"1308",NA,"defiler","negative"
"1309",NA,"deform","negative"
"1310",NA,"deformed","negative"
"1311",NA,"defrauding","negative"
"1312",NA,"deft","positive"
"1313",NA,"defunct","negative"
"1314",NA,"defy","negative"
"1315",NA,"degenerate","negative"
"1316",NA,"degenerately","negative"
"1317",NA,"degeneration","negative"
"1318",NA,"deginified","positive"
"1319",NA,"degradation","negative"
"1320",NA,"degrade","negative"
"1321",NA,"degrading","negative"
"1322",NA,"degradingly","negative"
"1323",NA,"dehumanization","negative"
"1324",NA,"dehumanize","negative"
"1325",NA,"deign","negative"
"1326",NA,"deject","negative"
"1327",NA,"dejected","negative"
"1328",NA,"dejectedly","negative"
"1329",NA,"dejection","negative"
"1330",NA,"delay","negative"
"1331",NA,"delayed","negative"
"1332",NA,"delaying","negative"
"1333",NA,"delays","negative"
"1334",NA,"delectable","positive"
"1335",NA,"delicacy","positive"
"1336",NA,"delicate","positive"
"1337",NA,"delicious","positive"
"1338",NA,"delight","positive"
"1339",NA,"delighted","positive"
"1340",NA,"delightful","positive"
"1341",NA,"delightfully","positive"
"1342",NA,"delightfulness","positive"
"1343",NA,"delinquency","negative"
"1344",NA,"delinquent","negative"
"1345",NA,"delirious","negative"
"1346",NA,"delirium","negative"
"1347",NA,"delude","negative"
"1348",NA,"deluded","negative"
"1349",NA,"deluge","negative"
"1350",NA,"delusion","negative"
"1351",NA,"delusional","negative"
"1352",NA,"delusions","negative"
"1353",NA,"demean","negative"
"1354",NA,"demeaning","negative"
"1355",NA,"demise","negative"
"1356",NA,"demolish","negative"
"1357",NA,"demolisher","negative"
"1358",NA,"demon","negative"
"1359",NA,"demonic","negative"
"1360",NA,"demonize","negative"
"1361",NA,"demonized","negative"
"1362",NA,"demonizes","negative"
"1363",NA,"demonizing","negative"
"1364",NA,"demoralize","negative"
"1365",NA,"demoralizing","negative"
"1366",NA,"demoralizingly","negative"
"1367",NA,"denial","negative"
"1368",NA,"denied","negative"
"1369",NA,"denies","negative"
"1370",NA,"denigrate","negative"
"1371",NA,"denounce","negative"
"1372",NA,"dense","negative"
"1373",NA,"dent","negative"
"1374",NA,"dented","negative"
"1375",NA,"dents","negative"
"1376",NA,"denunciate","negative"
"1377",NA,"denunciation","negative"
"1378",NA,"denunciations","negative"
"1379",NA,"deny","negative"
"1380",NA,"denying","negative"
"1381",NA,"dependable","positive"
"1382",NA,"dependably","positive"
"1383",NA,"deplete","negative"
"1384",NA,"deplorable","negative"
"1385",NA,"deplorably","negative"
"1386",NA,"deplore","negative"
"1387",NA,"deploring","negative"
"1388",NA,"deploringly","negative"
"1389",NA,"deprave","negative"
"1390",NA,"depraved","negative"
"1391",NA,"depravedly","negative"
"1392",NA,"deprecate","negative"
"1393",NA,"depress","negative"
"1394",NA,"depressed","negative"
"1395",NA,"depressing","negative"
"1396",NA,"depressingly","negative"
"1397",NA,"depression","negative"
"1398",NA,"depressions","negative"
"1399",NA,"deprive","negative"
"1400",NA,"deprived","negative"
"1401",NA,"deride","negative"
"1402",NA,"derision","negative"
"1403",NA,"derisive","negative"
"1404",NA,"derisively","negative"
"1405",NA,"derisiveness","negative"
"1406",NA,"derogatory","negative"
"1407",NA,"desecrate","negative"
"1408",NA,"desert","negative"
"1409",NA,"desertion","negative"
"1410",NA,"deservedly","positive"
"1411",NA,"deserving","positive"
"1412",NA,"desiccate","negative"
"1413",NA,"desiccated","negative"
"1414",NA,"desirable","positive"
"1415",NA,"desiring","positive"
"1416",NA,"desirous","positive"
"1417",NA,"desititute","negative"
"1418",NA,"desolate","negative"
"1419",NA,"desolately","negative"
"1420",NA,"desolation","negative"
"1421",NA,"despair","negative"
"1422",NA,"despairing","negative"
"1423",NA,"despairingly","negative"
"1424",NA,"desperate","negative"
"1425",NA,"desperately","negative"
"1426",NA,"desperation","negative"
"1427",NA,"despicable","negative"
